actual,predicted,predict_proba
X,S,0.54005086
X,S,0.51487356
X,Q,0.9724387
X,Q,0.990949
X,Q,0.996394
X,Q,0.52770925
X,Q,0.73824
X,Q,0.84649885
X,Q,0.9982297
X,Q,0.7761114
X,Q,0.9998727
X,Q,0.9963787
X,Q,0.9538024
X,Q,0.9979274
X,Q,0.9794439
X,Q,0.5109595
X,Q,0.99499667
X,Q,0.9887995
X,Q,0.99889344
X,Q,0.9993801
X,Y,0.7843157
X,Q,0.9971528
X,Q,0.93317884
X,Q,0.9251153
X,Q,0.9929991
X,Q,0.9999162
X,Q,0.99990225
X,Q,0.9955302
X,Q,0.9985915
X,Q,0.9868196
X,Q,0.99835074
X,Y,0.88040733
X,Q,0.9576534
X,Q,0.99664754
X,Y,0.7964659
X,Q,0.9992718
X,Q,0.5131638
X,Q,0.99952364
X,Q,0.99996793
X,Q,0.99986565
X,Q,0.44248456
X,Q,0.9998921
X,Q,0.9697789
X,Q,0.99229103
X,Q,0.9985501
X,Q,0.9999571
X,Q,0.99949193
X,Q,0.73773646
X,Q,0.9916853
X,Q,0.99732864
X,S,0.52208126
X,Y,0.70271647
X,Q,0.99993205
X,Q,0.99919385
X,Y,0.52841073
X,S,0.5642732
X,Q,0.9997979
X,S,0.5634512
X,Q,0.9998486
X,Q,0.99729127
X,S,0.80443037
X,Q,0.94166297
X,Q,0.79962486
X,Q,0.7311184
X,Y,0.5432702
X,Q,0.92173266
X,Q,0.9997079
X,Q,0.6088844
X,S,0.5485637
X,Q,0.9903172
X,A,0.6361415
X,S,0.77781653
X,Y,0.5812421
X,O,0.9924746
X,Q,0.6090805
X,Q,0.5087659
X,Q,0.9997117
X,Q,0.9828948
X,Q,0.5795311
X,Q,0.77251434
X,S,0.43157107
X,Q,0.7508922
X,Q,0.68490463
X,Y,0.8673826
X,Q,0.3235528
X,Y,0.4127657
X,Q,0.980185
X,S,0.6783904
X,Q,0.87656677
X,Y,0.7412691
X,Q,0.90239984
X,Q,0.8503762
X,Q,0.64598703
X,Q,0.9990717
X,Q,0.99894613
X,Q,0.9342979
X,Q,0.9737204
X,Q,0.98474556
X,Q,0.97045374
X,Q,0.97710186
X,Q,0.99731535
X,Q,0.4916081
X,Q,0.97491384
X,Q,0.99342465
X,Q,0.99006957
X,Q,0.74872655
X,Q,0.99825865
X,I,0.56633306
X,Q,0.9084522
X,Q,0.9806358
X,Q,0.9999883
X,Q,0.99998546
X,Q,0.99913764
X,Q,0.9999846
X,Q,0.9798632
X,Q,0.99920017
X,Q,0.48018053
X,S,0.87771285
X,S,0.9354487
X,A,0.5136061
X,Q,0.99989593
X,Q,0.981437
X,Q,0.9977443
X,Q,0.8596979
X,Q,0.99834764
X,Q,0.9809909
X,Q,0.9520039
X,Y,0.7239577
X,Q,0.79698664
X,Q,0.9999641
X,S,0.43956318
X,Q,0.9950458
X,Y,0.9017506
X,Q,0.9881826
X,Q,0.98617095
X,S,0.51537275
X,Q,0.99959856
X,O,0.7903204
X,Q,0.9159357
X,Q,0.9978987
X,Q,0.99092144
X,Y,0.7405782
X,Q,0.9828971
X,Q,0.8078799
X,Y,0.66411394
X,Y,0.70400995
X,Y,0.65937275
X,Q,0.9506075
X,Q,0.9921828
X,Q,0.98298115
X,Q,0.799566
X,Y,0.50494623
X,Y,0.5630778
X,Q,0.9992106
X,Y,0.80524147
X,Q,0.90428686
X,Q,0.9979773
X,Q,0.833057
X,Q,0.99881685
X,Q,0.98940104
X,Q,0.8299205
X,Q,0.98409235
X,Q,0.9821259
X,I,0.46351677
X,Q,0.9997551
X,S,0.4765667
X,Y,0.56237394
X,Q,0.99932575
X,Y,0.45058087
X,Q,0.9998894
X,Y,0.64096034
X,Q,0.80309904
X,Q,0.99925035
X,Q,0.9960401
X,Q,0.97527254
X,Q,0.5826272
X,Q,0.9984577
X,Q,0.9965616
X,Y,0.5352926
X,Y,0.922463
X,Y,0.8196798
X,Q,0.9991881
X,I,0.65128624
X,I,0.55064076
X,Q,0.6422774
X,O,0.7654698
X,Y,0.63058627
X,Q,0.99837613
X,Q,0.94269943
X,Y,0.7337022
X,Y,0.3740223
X,Q,0.98404413
X,Y,0.9206628
X,Q,0.99935335
X,Q,0.99594927
X,Q,0.9995572
X,Q,0.91851544
X,S,0.33906168
X,Y,0.7857161
X,Q,0.99983466
X,S,0.776416
X,Q,0.99529594
X,Y,0.50430423
X,Y,0.39374226
X,Q,0.4735977
X,Q,0.9998766
X,Q,0.999012
X,Y,0.82255244
X,Q,0.999969
X,Y,0.6342251
X,S,0.4526328
X,Q,0.9957326
X,S,0.40380788
X,Q,0.98690504
X,Y,0.7842582
X,Q,0.80157506
X,Q,0.5784411
X,Q,0.97367215
X,Q,0.99525934
X,Q,0.9992667
X,Q,0.96216977
X,Q,0.62454283
X,Q,0.68776995
X,Q,0.99861944
X,Q,0.99974734
X,Q,0.9232675
X,Q,0.8860613
X,Q,0.98556143
X,S,0.8386902
X,S,0.839541
X,Q,0.9936454
X,A,0.52524453
X,Q,0.99131525
X,Y,0.7641749
X,Q,0.94308585
X,Q,0.6175986
X,Q,0.99247414
X,Q,0.99829155
X,Q,0.9259591
X,Q,0.9998839
X,Y,0.6637491
X,Q,0.9887378
X,Q,0.6681438
X,Q,0.99989104
X,Y,0.9019077
X,Q,0.806561
X,Q,0.6339093
X,Q,0.9686085
X,Q,0.8863118
X,Q,0.79953974
X,Q,0.4554674
X,Q,0.9987282
X,Q,0.93910784
X,Q,0.99970895
X,Q,0.99133307
X,I,0.49398232
X,O,0.88080037
X,Q,0.99810755
X,Q,0.6629499
X,Q,0.6505529
X,Q,0.94615483
X,Y,0.3784997
X,Q,0.9803718
X,Q,0.9674946
X,Y,0.8466642
X,Y,0.5031573
Y,S,0.8358255
Y,S,0.81141174
Y,S,0.77059954
Y,Q,0.8591436
Y,Q,0.90387994
Y,S,0.5916479
Y,S,0.5534534
Y,Y,0.5430655
Y,S,0.79447883
Y,Q,0.46603066
Y,S,0.96502507
Y,S,0.6095147
Y,S,0.3331918
Y,S,0.8441904
Y,S,0.44304538
Y,S,0.7883254
Y,S,0.97795093
Y,S,0.96197605
Y,S,0.82008976
Y,Q,0.6490231
Y,Q,0.3086692
Y,Q,0.82723844
Y,S,0.7666487
Y,O,0.75677496
Y,Q,0.9240395
Y,S,0.8880021
Y,S,0.80492765
Y,S,0.86926615
Y,S,0.97193974
Y,S,0.77959293
Y,Y,0.565084
Y,S,0.76710147
Y,S,0.8087433
Y,S,0.8982043
Y,Q,0.97273207
Y,S,0.7520211
Y,S,0.9222744
Y,S,0.51203495
Y,S,0.7688792
Y,S,0.74324965
Y,S,0.7744878
Y,Q,0.5825995
Y,Q,0.64139456
Y,S,0.732593
Y,S,0.37942877
Y,S,0.66093355
Y,S,0.94910485
Y,S,0.9384663
Y,S,0.68550825
Y,O,0.94759345
Y,S,0.91948605
Y,S,0.901447
Y,Q,0.9828335
Y,A,0.6230902
Y,S,0.8849246
Y,S,0.2784755
Y,S,0.66005176
Y,Q,0.98075724
Y,S,0.40784812
Y,S,0.94571525
Y,S,0.5915189
Y,S,0.7097242
Y,S,0.91713697
Y,S,0.7997041
Y,S,0.8633585
Y,Q,0.8047317
Y,S,0.84194714
Y,Q,0.56194925
Y,S,0.9583905
Y,S,0.5812416
Y,S,0.75619227
Y,Q,0.6877857
Y,Q,0.97984844
Y,Q,0.7675079
Y,Y,0.4006194
Y,S,0.8470623
Y,Q,0.7979039
Y,S,0.59822696
Y,S,0.8507063
Y,Q,0.9683668
Y,S,0.9074142
Y,Q,0.9780818
Y,Q,0.99779665
Y,S,0.80800885
Y,Q,0.98897064
Y,S,0.56007826
Y,S,0.50478685
Y,A,0.6787705
Y,S,0.83154637
Y,Q,0.84853804
Y,Q,0.97097284
Y,O,0.9990415
Y,S,0.773601
Y,S,0.76162857
Y,Q,0.45391923
Y,S,0.83542204
Y,Y,0.3882529
Y,Q,0.92869174
Y,S,0.6618298
Y,S,0.8088817
Y,S,0.5419466
Y,S,0.36575028
Y,S,0.8688197
Y,S,0.82748926
Y,S,0.7271493
Y,Q,0.91859424
Y,S,0.981488
Y,Y,0.80989295
Y,Y,0.58032364
Y,S,0.9098142
Y,Y,0.45207155
Y,Q,0.75784385
Y,Q,0.9973526
Y,Q,0.9606887
Y,Q,0.52880156
Y,Q,0.42223802
Y,S,0.6493323
Y,S,0.8008311
Y,S,0.8031341
Y,Q,0.9914432
Y,S,0.72517574
Y,S,0.6944646
Y,S,0.37945363
Y,S,0.745878
Y,S,0.835041
Y,S,0.3348211
Y,S,0.8194966
Y,Q,0.94670564
Y,S,0.5350582
Y,S,0.91660887
Y,Q,0.906995
Y,Q,0.5080001
Y,S,0.79598093
Y,S,0.6253785
Y,Q,0.8111224
Y,S,0.77480084
Y,S,0.9449439
Y,Q,0.6807352
Y,S,0.79762936
Y,S,0.68513703
Y,S,0.7726402
Y,S,0.7623367
Y,Q,0.96370006
Y,S,0.69042486
Y,S,0.7381619
Y,S,0.8185658
Y,S,0.81546074
Y,Q,0.98409873
Y,S,0.8990385
Y,S,0.5870722
Y,Q,0.38415462
Y,Q,0.85120845
Y,S,0.8680122
Y,S,0.86188406
Y,S,0.9568848
Y,S,0.92304456
Y,S,0.9294499
Y,Q,0.8501391
Y,S,0.7016389
Y,Q,0.93474466
Y,Q,0.9983039
Y,S,0.9122968
Y,S,0.94408256
Y,S,0.7632109
Y,Q,0.4849271
Y,A,0.6023787
Y,Q,0.94127417
Y,Q,0.974209
Y,S,0.8197427
Y,Q,0.9058244
Y,S,0.6020018
Y,Q,0.29824448
Y,S,0.78114206
Y,S,0.39823586
Y,S,0.5486161
Y,S,0.8480785
Y,S,0.86639977
Y,S,0.81706905
Y,Q,0.94198966
Y,Q,0.99127287
Y,S,0.4314427
Y,S,0.867707
Y,Q,0.92315084
Y,S,0.84868073
Y,Q,0.893542
Y,Q,0.74895114
Y,S,0.97862566
Y,S,0.91779375
Y,S,0.7321362
Y,S,0.83620036
Y,S,0.863393
Y,S,0.8415891
Y,Q,0.839805
Y,S,0.96360594
Y,S,0.9644778
Y,S,0.82589376
Y,S,0.35303527
Y,S,0.582111
Y,Q,0.8294351
Y,Q,0.87486756
Y,S,0.8011134
Y,S,0.9722226
Y,S,0.70704967
Y,Q,0.74491876
Y,S,0.9206499
Y,S,0.9767765
Y,S,0.5898094
Y,S,0.94502085
Y,Q,0.78353924
Y,S,0.6202222
Y,Q,0.95961654
Y,S,0.5650678
Y,S,0.9535048
Y,S,0.86100006
Y,Q,0.78239036
Y,S,0.66204625
Y,Q,0.56634575
Y,S,0.83548427
Y,S,0.7944886
Y,Q,0.86458826
Y,S,0.84863484
Y,S,0.94655305
Y,S,0.9508884
Y,Q,0.79810387
Y,S,0.6752323
Y,S,0.7989255
Y,S,0.7587341
Y,S,0.9712837
Y,Q,0.8140659
Y,S,0.8466382
Y,Q,0.7338968
Y,S,0.7580845
Y,Q,0.93594134
Y,S,0.8954294
Y,Q,0.4064437
Y,S,0.8952032
Y,S,0.9025644
Y,S,0.7482109
Y,S,0.9005529
Y,S,0.84152293
Y,S,0.9000134
Y,Q,0.38761607
Y,S,0.8095238
Y,S,0.6020674
Y,Q,0.49921992
Y,S,0.75327146
Y,S,0.871838
Y,S,0.9203165
Y,Q,0.9742888
Y,S,0.53015304
Y,Q,0.79805976
Y,S,0.8887798
Y,S,0.8500376
Y,S,0.5068748
Y,S,0.48540622
Y,Q,0.8276627
Y,S,0.87494147
Y,S,0.95013875
Y,S,0.6520318
Y,Q,0.9716806
Y,S,0.9444413
Y,Q,0.746921
Y,S,0.72202694
Y,Q,0.82847553
Y,Y,0.7611689
Y,S,0.8916969
Y,S,0.9118227
Y,S,0.96717626
Y,S,0.8970976
Y,S,0.8170269
Y,Q,0.675751
Y,S,0.96912795
Y,S,0.8046863
Y,Q,0.9910143
Y,S,0.84725755
Y,S,0.91895175
Y,S,0.8643464
Y,S,0.67321306
Y,S,0.7396926
Y,S,0.85003793
Y,S,0.8969401
Y,S,0.80543673
Y,S,0.8765465
Y,S,0.40177202
Y,Q,0.30783603
Y,S,0.66667354
Y,S,0.69021547
Y,Q,0.38340747
Y,S,0.86579293
Y,S,0.9521263
Y,Q,0.9095951
Y,S,0.54533315
Y,S,0.51540637
Y,Q,0.99009925
Y,S,0.85881996
Y,Q,0.9977901
Y,S,0.6656612
Y,S,0.6899689
Y,Y,0.4065221
Y,S,0.8771999
Y,Y,0.8075343
Y,S,0.96222705
Y,Q,0.9860097
Y,S,0.8945902
Y,S,0.9549014
Y,A,0.41421705
Y,S,0.78329045
Y,Q,0.4753633
Y,S,0.72409207
Y,S,0.9403081
Y,S,0.6406809
Y,S,0.83742034
Y,S,0.5953093
Y,S,0.984153
Y,S,0.8973587
Y,S,0.98236036
Y,Q,0.37524924
Y,S,0.47215512
Y,Q,0.48774788
Y,S,0.95328414
Y,S,0.9184156
Y,O,0.66742575
Y,S,0.8309426
Y,S,0.67044675
Y,Q,0.9066576
Y,S,0.9721258
Y,S,0.44573107
Y,S,0.71790355
Y,Q,0.99878114
Y,Q,0.9690112
Y,S,0.7177068
Y,S,0.6541269
Y,S,0.9455896
Y,S,0.8645758
Y,S,0.796228
Y,Q,0.2874799
Y,S,0.933436
Y,S,0.66484433
Y,S,0.5247419
Y,Q,0.74211526
Y,S,0.8308174
Y,S,0.7794542
Y,S,0.7781355
Y,Q,0.9687243
Y,S,0.9538679
Y,Q,0.86803025
Y,S,0.9109725
Y,Y,0.64285547
Y,S,0.651811
Y,S,0.8891593
Y,S,0.7124201
Y,S,0.62060136
Y,S,0.7547139
Y,S,0.73221815
Y,S,0.9019122
Y,S,0.71267843
Y,Q,0.9813395
Y,Q,0.9416378
Y,S,0.95769143
Y,S,0.8593098
Y,S,0.5011338
Y,S,0.67675894
Y,S,0.9108273
Y,S,0.49935395
Y,S,0.93117756
Y,S,0.825092
Y,S,0.6720836
Y,S,0.7879373
Y,Q,0.34246635
Y,S,0.78460294
Y,Q,0.84817296
Y,Q,0.9584624
Y,S,0.97032386
Y,Q,0.81793445
Y,O,0.4465747
Y,S,0.8227503
Y,S,0.6429488
Y,Q,0.34188437
Y,Q,0.9315737
Y,Q,0.770833
Y,S,0.82053673
Y,O,0.712119
Y,S,0.9488313
Y,Q,0.6020492
Y,S,0.77871025
Y,Q,0.8523825
Y,S,0.9277691
Y,S,0.54125375
Y,S,0.8333833
Y,Q,0.59406954
Y,S,0.64183336
Y,S,0.7698162
Y,S,0.6440097
Y,Q,0.9976199
Y,S,0.8042868
Y,Q,0.9480648
Y,S,0.40924007
Y,S,0.86192745
Y,S,0.93117434
Y,S,0.91836935
Z,S,0.6036231
Z,S,0.47287086
Z,S,0.6149211
Z,S,0.55291086
Z,A,0.6642046
Z,S,0.5007885
Z,S,0.6268753
Z,S,0.54773295
Z,A,0.5935911
Z,S,0.57912713
Z,Q,0.5470839
Z,S,0.57678044
Z,S,0.8019244
Z,A,0.55042535
Z,S,0.6482239
Z,S,0.66756004
Z,S,0.715948
Z,A,0.73669946
Z,S,0.6852531
Z,A,0.732998
Z,S,0.7457269
Z,S,0.7973495
Z,S,0.60590225
Z,Q,0.912513
Z,Q,0.77595043
Z,S,0.43947044
Z,S,0.7391344
Z,S,0.53515714
Z,S,0.5437451
Z,S,0.3136696
Z,Q,0.72372526
Z,S,0.70157593
Z,A,0.79489535
Z,S,0.8496291
Z,Q,0.760104
Z,S,0.5695981
Z,S,0.76550436
Z,A,0.54809415
Z,S,0.34546745
Z,S,0.5587995
Z,S,0.8307577
Z,Q,0.4184057
Z,Q,0.7890207
Z,Q,0.2971215
Z,S,0.5578704
Z,S,0.43043476
Z,A,0.7192392
Z,S,0.6574204
Z,Q,0.68612516
Z,S,0.7247635
Z,S,0.71688503
Z,A,0.5773182
Z,S,0.65600944
Z,S,0.5061312
Z,Q,0.9842195
Z,Q,0.8145901
Z,S,0.589445
Z,S,0.6759712
Z,Q,0.35169283
Z,A,0.6637683
Z,S,0.80757666
Z,S,0.7554609
Z,S,0.45187664
Z,Q,0.9642856
Z,Q,0.73504674
Z,A,0.52509713
Z,S,0.52095777
Z,S,0.5834315
Z,Q,0.32562557
Z,S,0.6486635
Z,Q,0.7018522
Z,A,0.67938673
Z,S,0.7781676
Z,Q,0.7843165
Z,S,0.7710762
Z,S,0.27833048
Z,S,0.6362176
Z,S,0.77156675
Z,A,0.76519245
Z,S,0.71648026
Z,S,0.80134547
Z,A,0.33497673
Z,Q,0.49556786
Z,Q,0.6172791
Z,A,0.6719083
Z,A,0.6441183
Z,S,0.5397702
Z,S,0.7135319
Z,S,0.5206442
Z,S,0.38595465
Z,S,0.7981576
Z,Q,0.9900911
Z,Q,0.9868846
Z,A,0.5769851
Z,Q,0.2953865
Z,S,0.5647049
Z,A,0.5187046
Z,S,0.8293275
Z,Q,0.33449662
Z,S,0.72580856
Z,S,0.69511926
Z,S,0.6325296
Z,A,0.4730107
Z,S,0.5206899
Z,S,0.51144475
Z,S,0.7761279
Z,S,0.75620234
Z,S,0.7537191
Z,S,0.69433355
Z,A,0.6522865
Z,S,0.7174849
Z,S,0.78433603
Z,S,0.7189956
Z,S,0.7159286
Z,S,0.6558256
Z,A,0.4884794
Z,S,0.60971004
Z,A,0.51069105
Z,S,0.67536247
Z,S,0.7561093
Z,A,0.63211894
Z,S,0.31868792
Z,A,0.59521246
Z,S,0.43367094
Z,A,0.5911226
Z,S,0.37253964
Z,Q,0.8536929
Z,A,0.74290806
Z,S,0.6743267
Z,A,0.6711206
Z,Q,0.64074284
Z,A,0.5727994
Z,S,0.60138613
Z,A,0.579663
Z,S,0.6919335
Z,S,0.8200674
Z,S,0.7464463
Z,A,0.55076224
Z,Q,0.25271827
Z,S,0.6569706
Z,S,0.68692875
Z,S,0.73479307
Z,A,0.59920955
Z,S,0.6697812
Z,A,0.4602922
Z,A,0.77147365
Z,S,0.8494602
Z,S,0.5942201
Z,S,0.36885846
Z,S,0.89854217
Z,Q,0.2815428
Z,S,0.6658594
Z,S,0.6909958
Z,S,0.7112073
Z,S,0.51944447
Z,A,0.6842548
Z,A,0.6611787
Z,S,0.80185163
Z,A,0.4637978
Z,S,0.78013533
Z,S,0.81273925
Z,S,0.72491
Z,Q,0.74867177
Z,S,0.82740366
Z,S,0.5452167
Z,S,0.8095074
Z,Q,0.85884917
Z,S,0.7026537
Z,Q,0.5389261
Z,S,0.70435745
Z,S,0.629149
Z,S,0.6899332
Z,A,0.5311551
Z,S,0.5983592
Z,A,0.5631344
Z,S,0.5927288
Z,S,0.64041
Z,S,0.37917313
Z,Q,0.41083768
Z,S,0.81161106
Z,S,0.30439267
Z,S,0.58613956
Z,S,0.75083137
Z,S,0.86194676
Z,S,0.5359331
Z,S,0.6251492
Z,S,0.6383027
Z,S,0.63548744
Z,S,0.8892861
Z,S,0.8197108
Z,S,0.72770035
Z,S,0.8684389
Z,Q,0.6772003
Z,S,0.8086809
Z,S,0.43925178
Z,S,0.7248723
Z,S,0.50040054
Z,S,0.59057724
Z,S,0.5134871
Z,A,0.7800733
Z,A,0.7174108
Z,A,0.6758441
Z,S,0.5829973
Z,A,0.59442264
Z,A,0.55752325
Z,Q,0.936348
Z,A,0.7278099
Z,Q,0.60782516
Z,Q,0.93598205
Z,S,0.6951352
Z,Q,0.57191175
Z,Q,0.40943208
Z,A,0.58167243
Z,Q,0.97297305
Z,S,0.8323974
Z,S,0.5587267
Z,Q,0.61680055
Z,A,0.6158099
Z,Q,0.8842084
Z,S,0.6587951
Z,A,0.59961236
Z,Q,0.9276473
Z,Q,0.3479825
Z,S,0.36139616
Z,A,0.74726635
Z,A,0.49529043
Z,A,0.65160596
Z,Q,0.89260966
Z,S,0.76303524
Z,Q,0.29461962
Z,S,0.38339236
Z,A,0.28399056
Z,S,0.88801783
Z,S,0.7994946
Z,S,0.32561535
Z,A,0.6250403
Z,Q,0.9111536
Z,A,0.54277533
Z,Q,0.61762136
Z,Q,0.33043912
Z,Q,0.37743896
Z,A,0.52151924
Z,S,0.5389816
Z,S,0.86435336
Z,Q,0.80553716
Z,S,0.7368348
Z,A,0.555253
Z,Q,0.84362745
Z,S,0.68023473
Z,S,0.44289255
Z,A,0.6298266
Z,S,0.4165246
Z,A,0.5604427
Z,A,0.5149227
Z,S,0.73952556
Z,S,0.7202481
Z,A,0.57506275
Z,A,0.5091642
Z,Q,0.9170779
Z,Q,0.76485795
Z,S,0.8708781
Z,Q,0.66774887
Z,S,0.910755
Z,Q,0.46641013
Z,S,0.6167342
Z,S,0.57478917
Z,Q,0.5013552
Z,S,0.55929023
Z,S,0.40324757
Z,Q,0.7420639
Z,A,0.55383044
Z,S,0.7801202
Z,Q,0.30278024
Z,S,0.78524256
Z,A,0.5779363
Z,S,0.4912425
Z,S,0.9341769
Z,A,0.60386527
Z,S,0.6527935
Z,A,0.65880823
Z,Q,0.7817569
Z,S,0.71806985
Z,S,0.74452955
Z,Q,0.3117576
Z,A,0.77716243
Z,S,0.5710243
Z,S,0.79367656
Z,S,0.64511746
Z,A,0.5056585
Z,A,0.66988146
Z,Q,0.6614398
Z,A,0.6024373
Z,S,0.7466217
Z,S,0.7316747
Z,A,0.2923272
Z,S,0.53788155
Z,Q,0.8817999
Z,S,0.54318464
Z,S,0.6576955
Z,A,0.3965079
Z,A,0.8408549
Z,S,0.6680004
Z,Q,0.33121416
Z,A,0.61632586
Z,Q,0.5881489
Z,A,0.6516098
Z,S,0.8601414
Z,S,0.5523304
Z,Q,0.60513777
Z,Q,0.5279058
Z,Q,0.5718083
Z,S,0.6300274
Z,Q,0.43720976
Z,S,0.6328894
Z,Q,0.6300661
Z,A,0.6306416
Z,A,0.46704692
Z,A,0.5822601
Z,S,0.55074817
Z,Q,0.53925383
Z,Q,0.61217266
Z,A,0.60233843
Z,Q,0.5642821
Z,S,0.69159514
Z,S,0.716862
Z,A,0.5081898
Z,I,0.23899125
Z,Q,0.801421
Z,S,0.7308279
Z,S,0.7144389
Z,Q,0.47001395
Z,A,0.66599274
Z,A,0.5220718
Z,A,0.545874
Z,A,0.70499784
Z,Q,0.33602372
Z,Q,0.44151396
Z,S,0.7743588
Z,S,0.7870099
Z,A,0.5245483
Z,Q,0.35238937
Z,Q,0.5332978
Z,Q,0.7711045
Z,S,0.522117
Z,A,0.8015992
Z,S,0.5191328
Z,A,0.81012285
Z,A,0.54465973
Z,S,0.61702377
Z,A,0.57639635
Z,A,0.48147064
Z,S,0.5521696
Z,S,0.6350509
Z,Q,0.30879307
Z,S,0.3891224
Z,A,0.6658319
Z,A,0.51371926
Z,S,0.4378708
Z,S,0.7127469
Z,S,0.5933772
Z,S,0.62184787
Z,A,0.7482665
Z,S,0.794205
Z,A,0.5671979
Z,S,0.802528
Z,A,0.7954359
Z,A,0.5237726
Z,S,0.5821665
Z,S,0.88092893
Z,S,0.7481174
Z,S,0.45037967
Z,S,0.74835557
Z,Q,0.40297863
Z,Q,0.7607268
Z,Q,0.84652627
Z,A,0.54704434
Z,S,0.67298794
Z,S,0.58516514
Z,A,0.39587632
Z,S,0.84010416
Z,Q,0.75593
Z,A,0.84523576
Z,A,0.5535732
Z,S,0.7326829
Z,A,0.5156866
Z,A,0.37990546
Z,A,0.6633394
Z,S,0.53843486
Z,Q,0.37401375
Z,S,0.7892946
Z,S,0.4711782
Z,S,0.766165
Z,A,0.5708788
Z,S,0.6089795
Z,A,0.5360605
Z,S,0.5881537
Z,A,0.6224937
Z,S,0.31284377
Z,S,0.7820173
Z,A,0.6285126
